"","event_agediff","Estimate","lower","upper","disease_endpoint","model","N_total","N_male","N_female"
"3258",8.96801501409731,6.02438811194319,4.4328154003134,8.18740435723005,"Cirrhosis of the liver","BMR",236247,108063,128184
"3259",9.00130396857207,5.97984410735889,4.3782644172322,8.16728551331314,"Cirrhosis of the liver","BMR",236247,108063,128184
"3260",9.03459292304682,5.93654199483328,4.32508037184212,8.14841062512065,"Cirrhosis of the liver","BMR",236247,108063,128184
"3261",9.06788187752158,5.89446476407619,4.27328979030685,8.13067134687368,"Cirrhosis of the liver","BMR",236247,108063,128184
"3262",9.10117083199634,5.8535955640207,4.22291347492625,8.11396710602063,"Cirrhosis of the liver","BMR",236247,108063,128184
"3263",9.1344597864711,5.81391770682913,4.17396703901622,8.09820460627023,"Cirrhosis of the liver","BMR",236247,108063,128184
"3264",9.16774874094585,5.77541467642517,4.12646141943826,8.0832973567963,"Cirrhosis of the liver","BMR",236247,108063,128184
"3265",9.20103769542061,5.73807013390658,4.08040335498614,8.0691652263732,"Cirrhosis of the liver","BMR",236247,108063,128184
"3266",9.23432664989537,5.70186792014519,4.03579582940486,8.05573402447742,"Cirrhosis of the liver","BMR",236247,108063,128184
"3267",9.26761560437012,5.66679206505407,3.99263848962282,8.04293511471744,"Cirrhosis of the liver","BMR",236247,108063,128184
"3268",9.30090455884488,5.63282678823799,3.95092802256225,8.03070505083887,"Cirrhosis of the liver","BMR",236247,108063,128184
"3269",9.33419351331964,5.59995650391202,3.91065850459259,8.01898524478132,"Cirrhosis of the liver","BMR",236247,108063,128184
"3270",9.3674824677944,5.5681658251175,3.87182172178748,8.00772165762135,"Cirrhosis of the liver","BMR",236247,108063,128184
"3271",9.40077142226915,5.53743956561215,3.83440745803655,7.99686451645603,"Cirrhosis of the liver","BMR",236247,108063,128184
"3272",9.43406037674391,5.50776274480511,3.79840376055845,7.98636805493346,"Cirrhosis of the liver","BMR",236247,108063,128184
"3273",9.46734933121867,5.47912058781554,3.76379717598627,7.97619027065597,"Cirrhosis of the liver","BMR",236247,108063,128184
"3274",9.50063828569342,5.45149852994526,3.73057296674292,7.96629270809898,"Cirrhosis of the liver","BMR",236247,108063,128184
"3275",9.53392724016818,5.42488221678858,3.69871530291485,7.95664025366769,"Cirrhosis of the liver","BMR",236247,108063,128184
"3276",9.56721619464294,5.39925750754167,3.6682074374441,7.94720095029776,"Cirrhosis of the liver","BMR",236247,108063,128184
"3277",9.60050514911769,5.37461047412413,3.63903185852299,7.93794582504405,"Cirrhosis of the liver","BMR",236247,108063,128184
"3278",9.63379410359245,5.35092740507032,3.61117043208712,7.92884873001803,"Cirrhosis of the liver","BMR",236247,108063,128184
"3279",9.66708305806721,5.32819480474187,3.58460452320669,7.91988619483236,"Cirrhosis of the liver","BMR",236247,108063,128184
"3280",9.70037201254197,5.30639939421118,3.55931510518123,7.91103729194865,"Cirrhosis of the liver","BMR",236247,108063,128184
"3281",9.73366096701672,5.28552811199667,3.53528285776361,7.90228350791134,"Cirrhosis of the liver","BMR",236247,108063,128184
"3282",9.76694992149148,5.26556811454873,3.51248825269345,7.89360862564914,"Cirrhosis of the liver","BMR",236247,108063,128184
"3283",9.80023887596624,5.24650677544673,3.49091162800245,7.88499861297236,"Cirrhosis of the liver","BMR",236247,108063,128184
"3284",9.83352783044099,5.22833168696805,3.47053325536087,7.87644151996803,"Cirrhosis of the liver","BMR",236247,108063,128184
"3285",9.86681678491575,5.21103065825114,3.4513333956528,7.86792738001979,"Cirrhosis of the liver","BMR",236247,108063,128184
"3286",9.90010573939051,5.19459171578191,3.43329234925554,7.85944811822421,"Cirrhosis of the liver","BMR",236247,108063,128184
"3287",9.93339469386527,5.17900310269151,3.41639049839346,7.85099746363925,"Cirrhosis of the liver","BMR",236247,108063,128184
"3288",9.96668364834002,5.1642532783488,3.4006083433187,7.84257086686705,"Cirrhosis of the liver","BMR",236247,108063,128184
"3289",9.99997260281478,5.15033091589415,3.38592653073426,7.83416542043596,"Cirrhosis of the liver","BMR",236247,108063,128184
"3290",0.0416363911734984,5.85598963238983,2.72188781834824,12.598834655672,"Colon and rectum cancers","BMR",235839,107667,128172
"3291",0.0750536267830329,5.06344979512793,2.86854534208927,8.93781368960603,"Colon and rectum cancers","BMR",235839,107667,128172
"3292",0.108470862392567,4.59497714800742,2.87519962922642,7.34342574897701,"Colon and rectum cancers","BMR",235839,107667,128172
"3293",0.141888098002102,4.26624958096468,2.83142595779713,6.4281693247037,"Colon and rectum cancers","BMR",235839,107667,128172
"3294",0.175305333611636,4.01509754302292,2.76778614363026,5.82451368834594,"Colon and rectum cancers","BMR",235839,107667,128172
"3295",0.208722569221171,3.81309658295687,2.697327188049,5.39041226269405,"Colon and rectum cancers","BMR",235839,107667,128172
"3296",0.242139804830705,3.64491719454634,2.62615991744172,5.05887751422297,"Colon and rectum cancers","BMR",235839,107667,128172
"3297",0.27555704044024,3.50137018643505,2.55720382899888,4.79414000692145,"Colon and rectum cancers","BMR",235839,107667,128172
"3298",0.308974276049774,3.37652388383208,2.49178824461748,4.57539422248884,"Colon and rectum cancers","BMR",235839,107667,128172
"3299",0.342391511659309,3.26633314142422,2.43042003177318,4.3897482950642,"Colon and rectum cancers","BMR",235839,107667,128172
"3300",0.375808747268843,3.16791967689983,2.37317767244212,4.22880899134781,"Colon and rectum cancers","BMR",235839,107667,128172
